Period,us_cpi,Afghanistan_gdp,Albania_gdp,Benin_gdp,Burkina Faso_gdp,Bangladesh_gdp,Cameroon_gdp,Dominican Republic_gdp,Algeria_gdp,Eritrea_gdp,Ethiopia_gdp,Georgia_gdp,Ghana_gdp,Guinea_gdp,Guinea-Bissau_gdp,India_gdp,Iraq_gdp,Jordan_gdp,Lebanon_gdp,Liberia_gdp,Libya_gdp,Sri Lanka_gdp,Morocco_gdp,Mali_gdp,Niger_gdp,Nigeria_gdp,Nepal_gdp,Pakistan_gdp,Sudan_gdp,Senegal_gdp,Sierra Leone_gdp,Somalia_gdp,Chad_gdp,Togo_gdp,Tunisia_gdp,Afghanistan_fert,Albania_fert,Benin_fert,Burkina Faso_fert,Bangladesh_fert,Cameroon_fert,Dominican Republic_fert,Algeria_fert,Eritrea_fert,Ethiopia_fert,Georgia_fert,Ghana_fert,Guinea_fert,Guinea-Bissau_fert,India_fert,Iraq_fert,Jordan_fert,Lebanon_fert,Liberia_fert,Libya_fert,Sri Lanka_fert,Morocco_fert,Mali_fert,Niger_fert,Nigeria_fert,Nepal_fert,Pakistan_fert,Sudan_fert,Senegal_fert,Sierra Leone_fert,Somalia_fert,Chad_fert,Togo_fert,Tunisia_fert,Albania_value,Algeria_value,Bangladesh_value,Benin_value,Burkina Faso_value,Cameroon_value,Dominican Republic_value,Georgia_value,Guinea_value,Guinea-Bissau_value,India_value,Jordan_value,Lebanon_value,Morocco_value,Nepal_value,Nigeria_value,Sierra Leone_value,Sri Lanka_value,Tunisia_value,Türkiye_value,Afghanistan_employ,Albania_employ,Algeria_employ,Bangladesh_employ,Benin_employ,Burkina Faso_employ,Cameroon_employ,Chad_employ,Dominican Republic_employ,Eritrea_employ,Ethiopia_employ,Georgia_employ,Ghana_employ,Guinea_employ,Guinea-Bissau_employ,India_employ,Iraq_employ,Jordan_employ,Lebanon_employ,Liberia_employ,Libya_employ,Mali_employ,Morocco_employ,Nepal_employ,Niger_employ,Nigeria_employ,Pakistan_employ,Senegal_employ,Sierra Leone_employ,Somalia_employ,Sri Lanka_employ,Sudan_employ,Togo_employ,Tunisia_employ,Afghanistan_cpi,Albania_cpi,Benin_cpi,Burkina Faso_cpi,Bangladesh_cpi,Cameroon_cpi,Dominican Republic_cpi,Algeria_cpi,Ethiopia_cpi,Georgia_cpi,Ghana_cpi,Guinea_cpi,Guinea-Bissau_cpi,India_cpi,Iraq_cpi,Jordan_cpi,Lebanon_cpi,Liberia_cpi,Libya_cpi,Sri Lanka_cpi,Morocco_cpi,Mali_cpi,Niger_cpi,Nigeria_cpi,Nepal_cpi,Pakistan_cpi,Sudan_cpi,Senegal_cpi,Sierra Leone_cpi,Chad_cpi,Togo_cpi,Tunisia_cpi,commodity,Stock_Close
2011-09,226.889,636.4688060057534,4310.974350660274,1067.4773589205479,729.3157956495891,852.2122673934247,1470.778587210959,5961.878072917808,5994.429957230137,787.8670345109589,415.64272253287675,4393.3109164054795,1531.6288852328767,678.4100154,663.564410188767,1434.7164940684931,6242.937075224658,4095.0848139753425,8215.787833616438,614.8776060424658,12508.46497179726,3293.4093052547946,3210.240275939726,752.230722709315,522.5770463920547,2561.4064713999996,787.3057254019178,1180.0885542493152,1123.986722452055,1342.827652608219,842.4439183873973,311.8449819487671,942.2165195309589,769.6108821583562,4338.507133038356,5.8727835616438355,1.6849808219178082,5.353350684931507,5.818402739726028,2.2267150684931507,5.01206301369863,2.494358904109589,2.9305972602739727,4.4334054794520545,4.938819178082191,1.9313150684931506,4.186342465753424,5.228758904109589,5.0177068493150685,2.4900630136986304,4.4967205479452055,3.599778082191781,2.1666602739726026,4.91074794520548,2.6686356164383565,2.199342465753425,2.601676712328767,6.530353424657534,7.416378082191781,5.860745205479452,2.404380821917808,4.19072602739726,4.91672602739726,5.016364383561644,5.112465753424657,7.217720547945206,6.919372602739727,4.843101369863014,2.2076438356164383,2366.0974286900564,44413.023296520114,56903.33432199097,687.3000951701482,953.2615821630627,3946.8226195988545,5583.246496409558,1437.864317598534,4838.238995371059,27.58138608639766,789485.5534378116,822.2971039440953,14915.054646618848,32916.415134593444,1784.4965317254835,38780.47432968221,5498.313542140407,10495.559548319101,353.470410346417,363781.8039967553,43.312785490809546,44.636504301916304,35.6140784122018,54.38630191630818,67.61456237778647,64.94516718811107,70.60849002737584,62.70291357059054,55.39956472428627,74.10720570981618,78.9046032459914,56.10499902229175,66.61103050449746,54.752360578803284,54.41075791943684,49.42718028940165,38.430369573719204,32.39058545170121,42.136534415330466,75.52535862338678,38.414812866640595,69.46928979272586,43.576806413766136,35.672816581931954,73.96744329292139,57.420061791161515,50.07500625733281,43.34785353930387,55.571005084082906,27.90201016816582,49.75590340242472,40.6300003910833,56.94322096206492,40.48398122800157,8.233768168238356,2.4987124886191783,5.394178144967123,3.4643907898821915,7.948119658145206,2.8036176734547946,4.397173965536986,7.431716095843836,26.825744113972604,2.227202096841096,10.364802442964383,17.262067238356167,3.105060564972603,9.289411070224658,5.992953381780822,4.39731140690137,6.043341247630138,7.385426538241096,9.221334519742467,7.2667774960767115,1.160042691679452,4.531804878347946,1.2864597625753424,11.756929789260274,9.382019146887671,10.428972089980823,29.722296545945206,2.081708025676712,6.6558218574849315,5.682484634890411,2.9068601643863015,4.153319554756164,177.92910987173914,1231.5
2011-10,226.421,640.1446244879452,4295.398201235616,1068.472886071233,729.8455521865753,854.0487269852056,1465.4474782246575,5977.578340315069,6004.0739465178085,800.1121425246575,424.6078805739726,4427.093969912328,1534.6156942739726,683.5600224,656.653896199726,1433.3899779041096,6300.640135005479,4113.3847861945205,8262.803298136985,620.654117220548,13115.208900043835,3301.8601623232876,3198.9133013643836,747.6835618709589,524.0359951071233,2579.0599654,787.5263512293151,1186.058111810959,1098.2249317671233,1338.895767868493,857.7874045216439,321.29177655972603,940.7226487446575,767.8357589063013,4328.366319586301,5.86226301369863,1.6867068493150685,5.35178904109589,5.812156164383562,2.2223589041095893,5.006391780821918,2.4920575342465754,2.9368438356164384,4.4269123287671235,4.925093150684932,1.932958904109589,4.185520547945205,5.2204575342465755,5.014090410958904,2.484391780821918,4.491871232876712,3.589750684931507,2.167235616438356,4.903432876712329,2.6714301369863014,2.1985205479452055,2.6007726027397258,6.5285452054794515,7.412350684931507,5.853676712328767,2.4001068493150686,4.185383561643835,4.911383561643835,5.013569863013698,5.10054794520548,7.212871232876712,6.915838356164384,4.833978082191781,2.2096986301369865,2377.8854031289975,43150.752818145236,57186.16046321951,678.1465568127583,952.8548241882056,4355.7767743172835,6252.442139377959,1097.9610617489398,4883.071443357809,27.577231837791636,791415.6818836551,837.168950241528,14895.806243303996,36668.59453983614,1764.0025404129976,42362.8194801127,5510.975123573443,10537.743838760225,353.89619135991336,365110.03719115834,43.314938404380136,44.60631071568244,35.648049863120846,54.37271568244036,67.58925537739538,64.87014372311302,70.57143879546344,62.661802894016425,55.40415213140399,74.09794876808759,78.91495717637856,56.09754301916308,66.60965780211185,54.706134532655454,54.40665154477904,49.40406726632773,38.4287387563551,32.37924012514665,42.14998572545952,75.52422057098161,38.41573386781385,69.47124912006258,43.57051779429019,35.66607039499414,73.93999511145874,57.417281188893234,50.07472467735628,43.31694427062965,55.52577630035197,27.901552600703948,49.74525029331248,40.61498279233477,56.94827766914353,40.48482596793117,7.792975866786302,2.383846962893151,5.726269387926028,3.5513813504849314,7.522558485076713,2.786817452523288,4.224384567208219,7.79066727989863,26.032631056438355,1.4474821911424653,10.566820106169862,16.76146728630137,2.865425787438356,9.33603054000548,6.01659511150685,4.426307675778083,6.1756690909178085,7.249285676542466,8.443908962920549,7.334679849172602,1.1912918005287672,4.726392647032877,1.0820245307945204,11.871842455835615,9.401147996997262,10.245376951706849,31.157565610876713,1.9185573747726026,6.639085923841096,6.133502424753425,2.825791699619178,4.26607154670137,175.0322801,1359.76
2011-11,226.23,643.9429702528766,4279.302846830137,1069.501597460274,730.3929672747946,855.9464018967124,1459.9386656054794,5993.8019499589045,6014.039402115069,812.7654208054794,433.87187721643835,4462.003125202739,1537.7020636164382,688.8816962999999,649.5130317443835,1432.0192445342466,6360.266630112329,4132.294757487671,8311.385944808218,626.6231787712329,13742.177625898628,3310.592714627397,3187.2087609698633,742.9848290046575,525.5435754460274,2597.3019092,787.7543312509589,1192.2266546246576,1071.6044147260275,1334.8328203041096,873.6423401936987,331.0534643243836,939.1789822654795,766.001464879178,4317.887479019178,5.851391780821918,1.688490410958904,5.350175342465754,5.805701369863014,2.2178575342465754,5.000531506849315,2.4896794520547942,2.943298630136986,4.420202739726028,4.910909589041096,1.9346575342465753,4.184671232876712,5.211879452054795,5.010353424657534,2.4785315068493152,4.486860273972603,3.5793890410958906,2.1678301369863013,4.89587397260274,2.674317808219178,2.1976712328767123,2.5998383561643834,6.526676712328767,7.40818904109589,5.846372602739726,2.3956904109589043,4.17986301369863,4.90586301369863,5.0106821917808215,5.088232876712329,7.207860273972603,6.9121863013698635,4.8245506849315065,2.2118219178082192,2390.066310049237,41846.40665715786,57478.414142489,668.6879005101221,952.4345076141866,4778.362734192994,6943.944303778641,746.7276973710259,4929.39830627745,27.572939114232078,793410.1479443602,852.5365247488752,14875.916226545316,40545.84659192026,1742.8254160567624,46064.57613555754,5524.0587577209135,10581.334272216054,354.3361650738596,366482.5448253749,43.31716308173641,44.57511067657411,35.68315369573719,54.358676574110284,67.5631048103246,64.79261947594837,70.5331525224873,62.619321861556514,55.408892452092296,74.08838326163472,78.92565623777864,56.0898384825968,66.60823934298006,54.6583676183027,54.40240829096597,49.380183809151355,38.4270535784122,32.36751662104028,42.16388541259288,75.52304458349629,38.41668556902621,69.47327375831053,43.56401955416504,35.65909933515839,73.911631990614,57.414407899882676,50.07443371138052,43.28500469299961,55.47903989049667,27.90107978099335,49.73424208056316,40.599464606961284,56.95350293312476,40.48569886585843,7.337490488619178,2.265152586309589,6.069430338983562,3.6412715964410958,7.082811939572603,2.7694572242273976,4.045835522268494,8.161583503421918,25.213080896986302,0.6417716219205474,10.775571691482192,16.244180669178085,2.617803183986301,9.384203992112328,6.041024898890411,4.456270486950685,6.312407862315069,7.108606786120548,7.6405692208712335,7.404845614038356,1.223582546339726,4.927466674673973,0.8707747912876713,11.990585544630136,9.420914475443837,10.05566197549041,32.6406769779726,1.749968368838356,6.621792125742466,6.599554140945205,2.7420209526931507,4.382581938378082,177.15614542826088,1325.49
2011-12,225.672,647.6187887350685,4263.726697405479,1070.497124610959,730.9227238117809,857.7828614884932,1454.607556619178,6009.502217356165,6023.68339140274,825.010528819178,442.83703525753424,4495.786178709589,1540.6888726575341,694.0317033,642.6025177553424,1430.692728369863,6417.969689893151,4150.594729706849,8358.401409328766,632.3996899493151,14348.921554145205,3319.0435716958905,3175.8817863945205,738.4376681663014,527.002524161096,2614.9554031999996,787.9749570783562,1198.1962121863014,1045.8426240410959,1330.9009355643836,888.9858263279452,340.50025893534246,937.6851114791781,764.2263416271232,4307.746665567123,5.8408712328767125,1.6902164383561644,5.348613698630137,5.799454794520548,2.213501369863014,4.994860273972603,2.4873780821917806,2.949545205479452,4.413709589041096,4.8971835616438355,1.9363013698630136,4.183849315068493,5.203578082191781,5.0067369863013695,2.4728602739726027,4.48201095890411,3.5693616438356166,2.168405479452055,4.88855890410959,2.6771123287671235,2.1968493150684933,2.598934246575342,6.524868493150684,7.404161643835617,5.839304109589041,2.3914164383561642,4.174520547945205,4.900520547945205,5.007887671232877,5.076315068493151,7.20301095890411,6.908652054794521,4.815427397260274,2.2138767123287675,2401.854284488178,40584.13617878298,57761.24028371755,659.5343621527321,952.0277496393296,5187.316888911423,7613.139946747043,406.8244415214317,4974.230754264199,27.568784865626057,795340.2763902039,867.4083710463079,14856.667823230464,44298.02599716296,1722.3314247442765,49646.92128598803,5536.720339153949,10623.518562657178,354.76194608735597,367810.77801977796,43.319315995307,44.54491709034024,35.71712514665624,54.34509034024247,67.53779780993351,64.71759601095033,70.4961012905749,62.5782111849824,55.413479859210014,74.07912631990614,78.93601016816582,56.08238247946813,66.60686664059445,54.61214157215487,54.39830191630817,49.357070786077436,38.425422761048104,32.356171294485726,42.17733672272194,75.52190653109112,38.41760657019945,69.47523308564725,43.55773093468909,35.65235314822057,73.88418380915135,57.411627297614395,50.07415213140399,43.254095424325385,55.43381110676574,27.90062221353148,49.72358897145092,40.58444700821275,56.95855964020337,40.486543605788036,6.896698187167123,2.150287060583562,6.4015215819424665,3.7282621570438357,6.65725076650411,2.7526570032958904,3.873046123939726,8.520534687476712,24.419967839452056,0.0,10.97758935468767,15.743580717123288,2.3781684064520547,9.43082346189315,6.064666628616439,4.485266755827397,6.44473570560274,6.972465924421918,6.863143664049316,7.4727479671342465,1.254831655189041,5.122054443358905,0.6663395595068491,12.105498211205479,9.440043325553425,9.872066837216439,34.07594604290411,1.5868177179342464,6.605056192098631,7.0505719308082195,2.6609524879260276,4.495333930323287,179.21149897173913,1324.48
2012-01,226.655,651.4171345,4247.631343,1071.525836,731.4701389,859.6805364,1449.098744,6025.725827,6033.648847,837.6638071,452.1010319,4530.695334,1543.775242,699.3533772,635.4616533,1429.321995,6477.596185,4169.504701,8406.984056,638.3687515,14975.89028,3327.776124,3164.177246,733.7389353,528.5101045,2633.197347,788.2029371,1204.364755,1019.222107,1326.837988,904.840762,350.2619467,936.141445,762.3920476,4297.267825,5.83,1.692,5.347,5.793,2.209,4.989,2.485,2.956,4.407,4.883,1.938,4.183,5.195,5.003,2.467,4.477,3.559,2.169,4.881,2.68,2.196,2.598,6.523,7.4,5.832,2.387,4.169,4.895,5.005,5.064,7.198,6.905,4.806,2.216,2414.0351914084176,39279.79001779561,58053.493962987035,650.0757058500959,951.6074330653106,5609.902848787134,8304.642111147725,55.591077143518305,5020.55761718384,27.5644921420665,797334.7424509089,882.7759455536551,14836.777806471784,48175.27804924707,1701.1543003880413,53348.67794143287,5549.803973301419,10667.108996113007,355.2019198013022,369183.2856539945,43.32154067266328,44.51371705123191,35.75222897927259,54.3310512319124,67.51164724286272,64.64007176378568,70.45781501759875,62.53573015252249,55.41822017989832,74.06956081345326,78.9467092295659,56.074677942901836,66.60544818146265,54.56437465780211,54.39405866249511,49.33318732890106,38.4237375831052,32.34444779037935,42.1912364098553,75.52073054360578,38.41855827141181,69.47725772389519,43.55123269456394,35.64538208838483,73.85582068830661,57.408754008603836,50.073861165428234,43.222155846695344,55.38707469691044,27.900149393820882,49.712580758701606,40.56892882283927,56.96378490418459,40.487416503715295,6.441212809,2.031592684,6.744682533000001,3.818152403,6.217504221,2.735296775,3.694497079,8.891450911,23.60041768,0.0,11.18634094,15.2262941,2.130545803,9.478996914,6.089096416,4.515229567,6.581474477,6.831787034,6.059803922,7.542913732,1.287122401,5.323128471,0.45508982,12.2242413,9.459809804,9.682351861,35.55905741,1.418228712,6.587762394,7.516623646999999,2.577181741,4.611844322,181.3353643,1391.66
2012-02,227.663,650.2033883322404,4261.643346387978,1079.775660773224,733.8664495975411,868.0304163327869,1459.8411822158469,6036.169410393442,6029.07105692623,850.3170853808219,454.8062309087432,4546.051934437159,1607.3210411612022,703.5122595814207,637.0576350325136,1429.6203047814208,6492.228577751366,4181.507838830601,8386.266166322404,644.498943853552,14719.744151666666,3362.743426838798,3182.4355614590168,735.8341115740437,530.5084381800547,2653.490784423497,789.4790748248633,1206.1493095546448,1029.335704625683,1331.326548978142,925.3020857677596,353.9156065560109,936.987434839071,767.8256201926229,4303.410706483606,5.818650273224044,1.6924234972677594,5.346830601092896,5.784868852459017,2.2068825136612022,4.982647540983606,2.4833907103825137,2.9560846994535517,4.400901639344262,4.869532786885246,1.944691256830601,4.17901912568306,5.188308743169399,4.997409836065574,2.4618333333333333,4.468614754098361,3.548581967213115,2.1692540983606556,4.869819672131148,2.683049180327869,2.1947295081967213,2.597661202185792,6.5202896174863385,7.3952568306010935,5.82403825136612,2.3825109289617488,4.163663934426229,4.895677595628415,5.001188524590164,5.047822404371585,7.192071038251367,6.8994098360655745,4.798969945355191,2.2180327868852463,2385.0349310401684,40939.155472019454,58345.74764225652,640.6170495474597,951.1871164912916,5524.5503319093295,8851.560858283334,185.9825437345918,5066.884480103481,27.56019941850694,801135.5946010667,888.778272303896,14673.994140880937,52870.192058844535,1679.977176031806,52486.36889104369,5562.88760744889,10492.677919091893,355.64189351524846,371782.6531869325,43.323765350019556,44.48251701212358,35.78733281188893,54.31701212358232,67.48549667579194,64.56254751662104,70.41952874462261,62.49324912006257,55.422960500586626,74.05999530700039,78.95740829096597,56.06697340633555,66.60402972233086,54.516607743449356,54.38981540868205,49.30930387172468,38.4220524051623,32.33272428627298,42.20513609698866,75.51955455612045,38.41950997262417,69.47928236214314,43.544734454438796,35.63841102854908,73.82745756746186,57.40588071959328,50.07357019945248,43.19021626906531,55.34033828705514,27.899676574110284,49.70157254595229,40.55341063746578,56.96901016816582,40.488289401642554,6.521216438030054,2.023633316945355,6.209738262606557,3.5399643407704917,6.328706318890711,2.677281918592896,3.7907541023005464,8.413982151898907,22.233673777592895,0.0,11.226984088825136,14.943507555874318,2.0523326127650274,9.524639887322405,5.7325457310846994,4.541435033819672,6.432364907781421,6.894932152232241,5.767253204117487,7.4891750300765025,1.3373942595956283,4.820872160516394,0.6111181840163934,11.908420506483607,9.42426595909563,9.513783369191257,35.64064733486339,1.3582629197185792,6.497673208114755,6.898829891420766,2.5135057944371586,4.6715058540245895,178.093371389011,1454.31
2012-03,229.392,649.0679483688524,4274.751349557377,1087.4932387868853,736.1081596049181,875.8415943344263,1469.8905599016393,6045.939214213115,6024.788608147542,862.1540231273973,457.33690094918035,4560.4177864590165,1666.7671113442623,707.4028269704918,638.5506502016393,1429.8993687704917,6505.9169451639345,4192.736580672131,8366.884914688524,650.2336399262296,14480.12358,3395.4547746557378,3199.5159210819675,737.7941151852459,532.3778471065574,2672.4749678196717,790.6728810836065,1207.818731557377,1038.7968120819673,1335.5255253770492,944.4433241311476,357.3335464213115,937.7788446885246,772.908639714754,4309.157273032787,5.808032786885246,1.6928196721311475,5.346672131147542,5.777262295081967,2.2049016393442624,4.9767049180327865,2.481885245901639,2.9561639344262294,4.395196721311476,4.856934426229508,1.950950819672131,4.175295081967213,5.182049180327869,4.992180327868852,2.4570000000000003,4.460770491803279,3.5388360655737707,2.1694918032786887,4.859360655737705,2.6859016393442623,2.1935409836065576,2.5973442622950818,6.517754098360656,7.390819672131148,5.816590163934426,2.378311475409836,4.158672131147541,4.896311475409836,4.997622950819672,5.032688524590164,7.186524590163935,6.8941803278688525,4.79239344262295,2.2199344262295084,2357.9056552118063,42491.46509048693,58619.14624544412,631.7686291353161,950.7939171155964,5444.704429023643,9363.194524958582,307.9616576423698,5110.22251315734,27.556183644854453,804691.2304834723,894.3933521670244,14521.712647263694,57262.20839040345,1660.1663177630696,51679.69268261511,5575.127136167491,10329.500459943107,356.05348182829493,374214.31958871323,43.32584649980446,44.45332987876417,35.820171881110674,54.30387876417677,67.46103324208056,64.49002483378959,70.38371255377396,62.45350879937426,55.42739499413375,74.05104692999609,78.96741709034023,56.0597659366445,66.60270277669144,54.47192256550645,54.3858459131795,49.28696128275323,38.420475948377,32.32175713727024,42.21813903011341,75.51845443879546,38.42040027375831,69.48117637856863,43.53865545561205,35.63188971450919,73.8009243253813,57.40319280406727,50.073298005475166,43.16033730934689,55.29661712944857,27.899234258897145,49.691274540477124,40.5388936253422,56.97389831834181,40.489105983574504,6.596058542606557,2.016187457442623,5.709306525786885,3.2797238954590164,6.432734087885247,2.6230099561475413,3.8808009950655737,7.967317828868852,20.95510690114754,0.0,11.265005099016392,14.678965304918034,1.9791654348032786,9.567338152688524,5.398998316163935,4.565949825360656,6.2928753107704924,6.954003391868853,5.493576726098361,7.438903341180327,1.38442277247541,4.351019482967214,0.7570802019672132,11.612975248032786,9.39101526547541,9.35609026395082,35.71697339360656,1.3021658882295082,6.413396227770492,6.320893797491804,2.4539379734590163,4.727318254950819,175.06053931098901,1470.37
2012-04,230.085,647.8542022010929,4288.763352945355,1095.7430635601092,738.504470302459,884.1914742672132,1480.6329981174863,6056.382797606558,6020.2108180737705,874.8073014082192,460.0420999579235,4575.774386896175,1730.3129105054645,711.5617093519126,640.146631934153,1430.1976785519125,6520.5493379153,4204.739718502732,8346.16702501093,656.3638322797815,14223.977451666666,3430.4220774945356,3217.7742365409836,739.8892914592896,534.376180786612,2692.768405243169,791.9490188084699,1209.6032861120218,1048.9104097076504,1340.0140863551912,964.9046478989071,360.9872062773224,938.6248345275956,778.342212307377,4315.300154516393,5.79668306010929,1.6932431693989072,5.346502732240437,5.769131147540984,2.2027841530054646,4.970352459016393,2.480275956284153,2.9562486338797815,4.389098360655738,4.843467213114754,1.9576420765027323,4.171314207650273,5.175357923497268,4.986590163934427,2.4518333333333335,4.45238524590164,3.5284180327868855,2.1697459016393443,4.848180327868852,2.6889508196721312,2.1922704918032787,2.597005464480874,6.5150437158469945,7.386076502732241,5.8086284153005465,2.3738224043715848,4.15333606557377,4.896989071038251,4.993811475409836,5.016510928961749,7.1805956284153005,6.888590163934427,4.785363387978142,2.221967213114754,2328.905394843557,44150.83054471077,58911.39992471361,622.3099728326798,950.3736005415775,5359.3519121458385,9910.113272094191,438.3531242334429,5156.5493760769805,27.551890921294895,808492.0826336301,900.3956789172653,14358.928981672849,61957.12240000091,1638.9891934068344,50817.38363222593,5588.210770314961,10155.069382921993,356.4934555422412,376813.6871216512,43.32807117716074,44.422129839655845,35.855275713727025,54.2898396558467,67.43488267500977,64.41250058662494,70.34542628079781,62.41102776691435,55.432135314822055,74.0414814235432,78.97811615174032,56.052061400078216,66.60128431755965,54.4241556511537,54.38160265936644,49.26307782557685,38.4187907704341,32.31003363316386,42.23203871724677,75.51727845131012,38.42135197497067,69.4832010168166,43.532157215486905,35.62491865467344,73.77256120453656,57.40031951505671,50.073007039499416,43.12839773171686,55.24988071959327,27.898761439186547,49.68026632772781,40.52337543996872,56.97912358232304,40.48997888150176,6.6760621716366115,2.0082280903879783,5.174362255393443,3.001535833229508,6.543936185775957,2.5649950997404374,3.97705801836612,7.489849069767759,19.588362998740436,0.0,11.30564824784153,14.39617876079235,1.900952244568306,9.61298112601093,5.042447631248634,4.592155292180328,6.143765741551913,7.0171485101010935,5.201026008215847,7.38516463925683,1.4346946310710382,3.848763172483607,0.9131085659836066,11.297154454516393,9.355471420571039,9.187521772142077,35.798563318469945,1.2422000959480874,6.323307041885246,5.703100041912569,2.390262026896175,4.78697978697541,171.8185464,1450.3
2012-05,229.815,646.6796091355192,4302.323356224044,1103.726764953552,740.8234806549181,892.2720032344263,1491.028906068306,6066.489491213115,6015.780698647542,887.0524094219179,462.66003448251365,4590.635613125683,1791.8088451775957,715.5864342371584,641.6911303849727,1430.4863654371584,6534.709717997268,4216.355658338798,8326.117454355192,662.2962764928961,13976.094101666666,3464.2614028224043,3235.443574081967,741.9168814019125,536.3100520898907,2712.407215653005,793.1839908002732,1211.3302743907104,1058.6977622486338,1344.3578550437157,984.7059289644809,364.52300613797814,939.4435343718579,783.6005083647541,4321.244878532787,5.785699453551913,1.693653005464481,5.346338797814208,5.761262295081967,2.2007349726775955,4.964204918032786,2.4787185792349726,2.9563306010928962,4.383196721311475,4.830434426229508,1.9641174863387978,4.16746174863388,5.168882513661202,4.981180327868852,2.4468333333333336,4.444270491803279,3.5183360655737705,2.1699918032786885,4.837360655737705,2.6919016393442625,2.1910409836065576,2.596677595628415,6.512420765027322,7.3814863387978145,5.8009234972677595,2.369478142076503,4.148172131147541,4.897644808743169,4.990122950819672,5.00085519125683,7.174857923497268,6.883180327868852,4.778560109289617,2.2239344262295084,2300.8406267452515,45756.66808105643,59194.226065942144,613.15643447529,949.9668425667204,5276.7527022640925,10439.389478999621,564.5384144828683,5201.381824063729,27.54773667268887,812170.3266499118,906.2043822239499,14201.396402068804,66500.58757057911,1618.4952020943485,49982.89100281705,5600.8723517479975,9986.265114837042,356.91923655573754,379329.2040890106,43.33022409073133,44.391936253421974,35.889247164646065,54.27625342197888,67.4095756746187,64.3374771216269,70.30837504888542,62.369917090340245,55.43672272193977,74.03222448181462,78.98847008212749,56.04460539694955,66.59991161517404,54.37792960500587,54.37749628470864,49.23996480250294,38.417159953070005,32.29868830660931,42.24549002737583,75.51614039890497,38.42227297614392,69.48516034415331,43.52586859601095,35.61817246773563,73.74511302307391,57.39753891278843,50.07272545952288,43.09748846304263,55.20465193586234,27.898303871724675,49.66961321861557,40.50835784122018,56.98418028940164,40.49082362143137,6.753485038439891,2.0005254771092895,4.656674251786885,2.7323215794590165,6.6515511192185794,2.508851690314208,4.070209976398907,7.027782528702185,18.265707609314205,0.0,11.344980327349726,14.122514363251366,1.8252620604699454,9.657151745355192,4.697398581330601,4.617515421360656,5.9994661584371585,7.07825668903552,4.917912410265028,7.333159443846994,1.483344816808743,3.3627086784672136,1.0641037569672132,10.991521428532787,9.321074151308745,9.024390973617487,35.877521310273224,1.1841686840628416,6.2361239587704915,5.10523511715847,2.328640143125683,4.844716753450819,171.31633364175823,1320.55
2012-06,229.478,645.4658629677596,4316.335359612021,1111.976589726776,743.2197913524591,900.6218831672131,1501.771344284153,6076.933074606558,6011.20290857377,899.7056877027397,465.36523349125684,4605.992213562841,1855.3546443387977,719.7453166185792,643.2871121174863,1430.7846752185792,6549.342110748634,4228.358796169399,8305.399564677595,668.4264688464481,13719.947973333334,3499.228705661202,3253.7018895409838,744.0120576759563,538.3083857699454,2732.7006530765025,794.4601285251366,1213.1148289453552,1068.8113598743168,1348.846416021858,1005.1672527322405,368.1766659939891,940.2895242109289,789.034080957377,4327.387760016393,5.774349726775956,1.6940765027322404,5.346169398907104,5.753131147540984,2.1986174863387977,4.957852459016393,2.4771092896174864,2.956415300546448,4.377098360655737,4.816967213114754,1.9708087431693988,4.16348087431694,5.162191256830601,4.975590163934426,2.441666666666667,4.435885245901639,3.5079180327868853,2.1702459016393445,4.826180327868853,2.6949508196721315,2.1897704918032788,2.5963387978142074,6.509710382513661,7.376743169398908,5.79296174863388,2.3649890710382513,4.14283606557377,4.8983224043715845,4.986311475409836,4.9846775956284155,7.168928961748634,6.877590163934427,4.771530054644809,2.225967213114754,2271.8403663770023,47416.03353528028,59486.47974521165,603.6977781726537,949.5465259927014,5191.400185386289,10986.30822613523,694.9298810739415,5247.70868698337,27.543443949129315,815971.1788000696,912.2067089741907,14038.612736477957,71195.50158017657,1597.3180777381133,49120.58195242787,5613.955985895467,9811.834037815926,357.3592102696838,381928.5716219486,43.3324487680876,44.36073621431365,35.924350997262415,54.262214313648805,67.38342510754791,64.25995287446226,70.27008877590927,62.32743605788033,55.44146304262808,74.02265897536175,78.99916914352757,56.03690086038326,66.59849315604224,54.33016269065311,54.373253030895576,49.21608134532656,38.4154747751271,32.28696480250293,42.25938971450919,75.51496441141963,38.42322467735628,69.48718498240126,43.519370355885805,35.611201407899884,73.71674990222917,57.39466562377787,50.07243449354713,43.065548885412596,55.15791552600704,27.897831052014077,49.65860500586625,40.492839655846694,56.98940555338287,40.49169651935863,6.833488667469945,1.9925661100546448,4.121729981393443,2.4541335172295082,6.76275321710929,2.450836833907104,4.166466999699454,6.550313769601093,16.898963706907104,0.0,11.385623476174862,13.839727819125685,1.7470488702349727,9.702794718677595,4.340847896415301,4.6437208881803285,5.850356589218579,7.14140180726776,4.625361692382514,7.279420741923497,1.5336166754043716,2.8604523679836067,1.2201321209836067,10.675700635016392,9.285530306404372,8.855822481808744,35.95911123513661,1.1242028917814206,6.146034772885246,4.487441361579235,2.2649641965628415,4.90437828547541,170.79738045824178,1384.64
